Unique.ID,Catch Year,Age at Catch,Fish ID,Station-Transect,Converted Lat,Converted Long,Weight(Kg),Increment Number,Increment Width,R Detrended,Year of Increment Formation,Radius at age Ri (mm),Growth Rate,Otolith radius at capture: Rcpt,Fish length at capture: Lcpt (cm),Average fish length at hatching: L0p (cm),Biological Intercept,Back Calculated Weight (W=aL^b),Growth Rate (Biological Intercept),Length Increments,a,b,Pjan U,Pfeb U,Pmar U,Papr U,Pmay U,June U,July U,August U,September U,October U,November U,December U,January U,February U,March U,April U,May U,Pjan V,Pfeb V,Pmar V,Papr V,Pmay V,June V,July V,August V,September V,October V,November V,December V,January V,February V,March V,April V,May V,PJanuary Discharge,PFebruary Discharge,PMarch Discharge,PApril Discharge,PMay Discharge,June Discharge,July Discharge,August Discharge,September Discharge,October Discharge,November Discharge,December Discharge,January Discharge,February Discharge,March Discharge,April Discharge,May Discharge,Avg Discharge,Pjan MSLA,Pfeb MSLA,Pmar MSLA,Papr MSLA,Pmay MSLA,June MSLA,July MSLA,August MSLA,September MSLA,October MSLA,November MSLA,December MSLA,,,,,,June WSC,July WSC,August WSC,September WSC,October WSC,November WSC,December WSC
990,2012,7.5,82_7,82,27.95773333,-84.54353333,,2,0.503333333,1.2163406,2006,1.303,0.629166667,2.41,68,0.2,36.85346617,0.862,0.624400776,14.166044,,,-0.6000016,0.3799984,-1.2800015,-0.9100016,0.8099984,-0.8700016,-1.7800015,-0.3700016,0.1299984,-2.5700015,-1.9600015,-3.9600015,-2.6300015,-0.4700016,-4.0100015,-1.1600015,-4.7100015,0.579998413,0.229998421,0.869998407,1.029998403,0.189998422,0.009998426,1.239998398,0.70999841,0.539998414,-1.180001548,-2.830001511,-0.830001555,-1.010001551,-1.270001546,-0.680001559,-0.590001561,-1.54000154,305062.5,487000,451343.75,427266.6667,477843.75,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,754000,754000,562225.8065,635533.3333,628935.4839,288.4233487,-0.0611,-0.0211,-0.0557,-0.051,-0.0369,0.0051,0.0099,0.0207,0.078,0.093,0.0425,-0.0069,-0.0475,-0.0766,-0.0409,0.0691,0.0738,-0.479999989,-2.47000003,-3.85700011,2.05100012,-9.6239996,1.92799997,-15.6160002
991,2012,7.5,82_7,82,27.95773333,-84.54353333,,3,0.296666667,0.834226,2007,1.600,0.227621483,2.41,68,0.2,45.20298879,1.583,0.226560036,8.349522623,,,-2.6300015,-0.4700016,-4.0100015,-1.1600015,-4.7100015,-0.6300016,1.3199984,-0.9800016,-2.7600015,-5.5600014,-2.1700015,-2.2300015,-2.2700015,-0.9100016,-2.1500015,-2.2000015,-0.7700016,-1.01000155,-1.27000155,-0.68000156,-0.59000156,-1.54000154,-0.11000157,-0.06000157,0.53999841,-0.76000156,-1.84000153,-2.91000151,-0.27000157,-1.26000155,0.55999841,0.23999842,0.60999841,1.92999838,754000,579785.7143,562225.8065,635533.3333,628935.4839,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,480064.5161,480064.5161,886870.9677,1363266.667,1097096.774,328.4122888,-0.0475,-0.0766,-0.0409,0.0691,0.0738,0.0651,0.0715,0.0629,0.0738,0.1028,0.0809,0.0158,0.0103,-0.023,-0.0254,-0.0522,-0.0095,-2.06399989,-8.45199966,-3.05999994,6.41300011,-6.33699989,-2.70499992,-4.37200022
992,2012,7.5,82_7,82,27.95773333,-84.54353333,,4,0.23,0.7732949,2008,1.830,0.14375,2.41,68,0.2,51.6762142,2.359,0.143203482,6.473225405,,,-2.2700015,-0.9100016,-2.1500015,-2.2000015,-0.7700016,-0.8500016,0.3399984,2.0099984,-5.0300015,-3.7100015,-0.7800016,-1.5200015,0.2799984,-1.4900015,-2.8500015,-1.3900015,-1.9100015,-1.2600015,0.5599984,0.2399984,0.6099984,1.9299984,1.2799984,1.0399984,0.1899984,-0.5000016,-2.4900015,-2.2100015,1.0199984,-0.2800016,0.1299984,1.8799984,2.2899984,1.7099984,480064.5161,609965.5172,886870.9677,1363266.667,1097096.774,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,589354.8387,589354.8387,571645.1613,766666.6667,1040258.065,467.7794163,0.0103,-0.023,-0.0254,-0.0522,-0.0095,0.0566,0.1274,0.0706,0.1443,0.1468,0.0974,0.0618,-0.029,-0.0525,0.0057,-0.0236,-0.0467,-3.02900004,-7.34499979,-4.70100021,2.86599994,-6.80499983,-10.3900003,-7.80800009
993,2012,7.5,82_7,82,27.95773333,-84.54353333,,5,0.236666667,0.9892516,2009,2.067,0.129326047,2.41,68,0.2,58.33706932,3.385,0.128895958,6.660855127,,,0.2799984,-1.4900015,-2.8500015,-1.3900015,-1.9100015,2.1699984,1.9999984,-0.8900016,-2.0600015,-1.3200015,-1.8000015,-1.5300015,0.3799984,0.3499984,1.9299984,-3.2100015,-1.9000015,-0.2800016,0.1299984,1.8799984,2.2899984,1.7099984,0.2399984,1.3599984,0.6699984,0.5199984,0.2599984,-3.0400015,-0.9700016,-1.5600015,-2.7800015,-0.9000016,0.9299984,1.9599984,589354.8387,477714.2857,571645.1613,766666.6667,1040258.065,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,712419.3548,712419.3548,688967.7419,778366.6667,773258.0645,615.2190476,-0.029,-0.0525,0.0057,-0.0236,-0.0467,0.0482,0.1098,0.125,0.1829,0.1788,0.2024,0.0683,-0.0315,-0.0611,-0.0596,-0.0962,-0.0102,-2.64100003,-3.16499996,-7.88199997,-0.159999996,-6.09899998,-8.35400009,-4.33300018
994,2012,7.5,82_7,82,27.95773333,-84.54353333,,6,0.176666667,0.9758022,2010,2.243,0.085483871,2.41,68,0.2,63.30925695,4.319,0.085232043,4.97218763,,,0.3799984,0.3499984,1.9299984,-3.2100015,-1.9000015,-1.7700015,-2.0400015,0.6399984,-3.9900015,-1.4700015,-2.2400015,0.9299984,0.3499984,-0.8100016,-1.5200015,-1.6400015,-1.5000015,-1.5600015,-2.7800015,-0.9000016,0.9299984,1.9599984,1.6699984,0.8999984,1.6499984,-0.2200016,-2.3300015,-0.4200016,-2.8400015,-0.9800016,0.5999984,1.9799984,2.3899984,0.7699984,712419.3548,946964.2857,688967.7419,778366.6667,773258.0645,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,298677.4194,298677.4194,812612.9032,844533.3333,1399838.71,427.2047619,-0.0315,-0.0611,-0.0596,-0.0962,-0.0102,0.1287,0.1204,0.1665,0.1765,0.1788,0.0903,-0.0043,-0.1027,-0.0783,-0.033,-0.0317,-0.0294,-6.71000004,-0.187999994,-0.681999981,-4.13000011,-6.52099991,-0.375999987,-6.42700005
995,2012,7.5,82_7,82,27.95773333,-84.54353333,,7,0.166666667,1.3565891,2011,2.410,0.074294205,2.41,68,0.2,68,5.344,0.07409253,4.690743047,,,0.3499984,-0.8100016,-1.5200015,-1.6400015,-1.5000015,-0.8900016,-0.5300016,1.8199984,-1.3200015,-3.4800015,-3.3300015,-2.9600015,-0.2800016,-2.0300015,-3.3000015,-0.9800016,-1.0900015,-0.98000155,0.59999841,1.97999838,2.38999837,0.76999841,0.47999842,0.50999841,-0.07000157,0.43999842,-3.4800015,-0.94000155,-0.72000156,0.42999842,0.13999842,2.12999838,-0.08000157,0.36999842,298677.4194,308178.5714,812612.9032,844533.3333,1399838.71,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,626193.5484,626193.5484,618290.3226,567433.3333,400322.5806,523.8666667,-0.1027,-0.0783,-0.033,-0.0317,-0.0294,0.0177,0.056,0.0907,0.0852,0.0945,0.0963,0.1028,0.0365,-0.0058,-0.0209,0.0394,0.0506,-8.27000046,-2.43300009,-3.90499997,1.33700001,-8.27099991,-6.82299995,-11.2959995
996,2012,7.5,82_7,82,27.95773333,-84.54353333,5.13,7.5,0,NA,2012,2.410,0,2.41,68,0.2,68,5.344,0,0,,,-0.2800016,-2.0300015,-3.3000015,-0.9800016,-1.0900015,-1.3000015,0.2899984,-0.3300016,-1.9600015,-1.5200015,-1.3600015,-0.8300016,-2.3900015,-0.1400016,0.1399984,-3.4200015,-1.9800015,0.42999842,0.13999842,2.12999838,-0.08000157,0.36999842,1.98999838,0.9699984,1.76999839,0.02999843,-2.82000151,-2.68000151,0.07999842,0.49999841,0.82999841,-1.15000155,1.68999839,-0.07000157,626193.5484,709068.9655,618290.3226,567433.3333,400322.5806,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,568806.4516,568806.4516,571516.129,640900,947100,183.4714286,0.0365,-0.0058,-0.0209,0.0394,0.0506,0.0724,0.152,0.1712,0.1883,0.1673,0.1721,0.0788,0.0322,-0.0133,0.0555,0.0665,0.0672,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
997,2012,7.5,WB16150_38,WB16150,28.62116667,-90.00463333,,1,0.97,NA,2005,0.970,,2.25,53,0.2,22.91900533,0.209,,22.91900533,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,364.9,293.3870968,187.9032258,236.5333333,197.5483871,188.2666667,223.5806452,#N/A,#N/A,#N/A,#N/A,#N/A,241.7313364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
998,2012,7.5,WB16150_38,WB16150,28.62116667,-90.00463333,,2,0.303333333,1.0363341,2006,1.273,0.312714777,2.25,53,0.2,30.03090586,0.468,0.310305811,7.111900533,,,-0.3700016,-0.5300016,-2.8700015,-2.2900015,-1.3300015,-1.2400015,-1.7700015,-0.7200016,-0.6600016,-3.7500015,-2.7000015,-4.0900015,-4.0600015,-1.9400015,-4.4000015,-2.7100015,-5.1000015,1.0899984,1.3299984,2.3599984,3.6199983,2.6499984,-0.2300016,2.1199984,0.8199984,0.7999984,0.1799984,-2.1600015,-1.5700015,-1.0000016,-0.5800016,0.8199984,1.0099984,0.8299984,305062.5,487000,451343.75,427266.6667,477843.75,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,754000,754000,562225.8065,635533.3333,628935.4839,288.4233487,-0.0985,-0.048,-0.0387,-0.0542,-0.0259,-0.006,-0.0264,0.0026,0.0565,0.0784,0.05,0.015,-0.0123,-0.061,-0.0729,-0.0017,0.0526,-2.72000003,-2.66700006,-4.97800016,-1.05799997,-3.11999989,-8.16800022,-4.99399996
999,2012,7.5,WB16150_38,WB16150,28.62116667,-90.00463333,,3,0.26,1.0109863,2007,1.533,0.204188482,2.25,53,0.2,36.1268206,0.812,0.202988041,6.095914742,,,-4.0600015,-1.9400015,-4.4000015,-2.7100015,-5.1000015,-1.7300015,-0.2000016,-2.4200015,-3.5300015,-5.2800015,-3.0100015,-1.9200015,-3.6500015,-2.0400015,-2.6400015,-3.0100015,-2.5700015,-1.0000016,-0.5800016,0.8199984,1.0099984,0.8299984,1.7899984,1.8699984,1.2399984,0.1299984,-2.0800015,-1.8900015,1.3599984,-1.2400015,1.8399984,1.9599984,2.2899984,3.8199983,754000,579785.7143,562225.8065,635533.3333,628935.4839,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,480064.5161,480064.5161,886870.9677,1363266.667,1097096.774,328.4122888,-0.0123,-0.061,-0.0729,-0.0017,0.0526,0.0849,0.061,0.0698,0.0634,0.1459,0.0703,-0.0134,0.0024,-0.0659,-0.1038,-0.0315,0.0233,-6.70300007,-8.84500027,-6.00899982,-4.42000008,-2.50600004,-6.41599989,-1.31500006
1000,2012,7.5,WB16150_38,WB16150,28.62116667,-90.00463333,,4,0.206666667,0.9323976,2008,1.740,0.134782609,2.25,53,0.2,40.9722913,1.181,0.134123917,4.845470693,,,-3.6500015,-2.0400015,-2.6400015,-3.0100015,-2.5700015,-1.7200015,-0.9800016,1.0999984,-5.2800015,-4.7500015,-2.1100015,-1.6900015,-0.4100016,-3.1200015,-3.4300015,-2.4000015,-2.3500015,-1.2400015,1.8399984,1.9599984,2.2899984,3.8199983,2.5199984,1.6699984,1.1699984,-0.3400016,-2.6100015,-0.6700016,1.9399984,0.2999984,2.3799984,2.7699984,2.9399984,1.9099984,480064.5161,609965.5172,886870.9677,1363266.667,1097096.774,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,589354.8387,589354.8387,571645.1613,766666.6667,1040258.065,467.7794163,0.0024,-0.0659,-0.1038,-0.0315,0.0233,0.0603,0.1399,0.0802,0.1636,0.1545,0.0818,-0.0121,-0.0758,-0.0675,0,-0.0164,-0.0009,-12.3739996,-6.17600012,-6.49900007,0.193000004,-4.45300007,0.282999992,-3.73099995
1001,2012,7.5,WB16150_38,WB16150,28.62116667,-90.00463333,,5,0.156666667,0.8417193,2009,1.897,0.090038314,2.25,53,0.2,44.64547069,1.526,0.089650329,3.673179396,,,-0.4100016,-3.1200015,-3.4300015,-2.4000015,-2.3500015,0.4799984,1.4699984,-0.6000016,-1.1400015,-2.1800015,-3.3000015,-2.3000015,-0.6800016,-0.8400016,1.0899984,-4.0600015,-2.4600015,0.2999984,2.3799984,2.7699984,2.9399984,1.9099984,1.3399984,2.1899984,0.5799984,0.8999984,1.5099984,-3.4100015,-0.4700016,-1.7000015,-2.8200015,-0.5800016,2.0199984,3.1499984,589354.8387,477714.2857,571645.1613,766666.6667,1040258.065,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,712419.3548,712419.3548,688967.7419,778366.6667,773258.0645,615.2190476,-0.0758,-0.0675,0,-0.0164,-0.0009,0.0987,0.0899,0.1375,0.1978,0.1885,0.2039,0.0685,-0.0153,-0.0459,-0.0571,-0.0472,-0.0075,-9.9659996,-8.38899994,-7.41200018,-0.765999973,-1.70899999,-5.66300011,1.54100001
1002,2012,7.5,WB16150_38,WB16150,28.62116667,-90.00463333,,6,0.19,1.2615936,2010,2.087,0.100175747,2.25,53,0.2,49.10017762,2.026,0.099779594,4.454706927,,,-0.68000156,-0.84000156,1.0899984,-4.06000148,-2.46000152,-3.1100015,-3.55000149,0.08999842,-5.53000145,-1.64000154,-2.40000152,-0.30000157,-0.62000156,-1.80000153,-2.10000153,-3.04000151,-3.0900015,-1.7000015,-2.8200015,-0.5800016,2.0199984,3.1499984,2.8299984,1.7499984,1.2199984,0.6699984,-2.0000015,0.6399984,-1.0900015,-1.2200015,1.2099984,2.4899984,4.2699983,2.5699984,712419.3548,946964.2857,688967.7419,778366.6667,773258.0645,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,298677.4194,298677.4194,812612.9032,844533.3333,1399838.71,427.2047619,-0.0153,-0.0459,-0.0571,-0.0472,-0.0075,0.0847,0.1145,0.1579,0.1384,0.1885,0.064,-0.0584,-0.1216,-0.0941,-0.0477,-0.0447,-0.0282,-4.24499989,-4.56500006,-0.565999985,-5.6880002,-2.88000011,-0.453000009,-4.6329999
1003,2012,7.5,WB16150_38,WB16150,28.62116667,-90.00463333,,7,0.106666667,0.9268966,2011,2.193,0.051118211,2.25,53,0.2,51.60106572,2.349,0.0509344,2.500888099,,,-0.6200016,-1.8000015,-2.1000015,-3.0400015,-3.0900015,-2.6300015,-0.9100016,0.6499984,-2.0900015,-4.0500015,-2.6200015,-3.3500015,-0.8400016,-3.3400015,-3.3900015,-2.4400015,-1.8700015,-1.2200015,1.2099984,2.4899984,4.2699983,2.5699984,2.1599984,1.2799984,0.2299984,-0.2100016,-3.7800015,-0.3400016,-0.1300016,2.0499984,0.5599984,3.4799983,1.0899984,0.3699984,298677.4194,308178.5714,812612.9032,844533.3333,1399838.71,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,626193.5484,626193.5484,618290.3226,567433.3333,400322.5806,523.8666667,-0.1216,-0.0941,-0.0477,-0.0447,-0.0282,0.0305,0.096,0.0962,0.0765,0.0449,0.1051,0.0945,0.0011,-0.0276,0.0075,0.0545,0.0666,-10.4230003,-10.2410002,-8.92399979,-0.432000011,-9.21700001,1.02699995,-1.926
1004,2012,7.5,WB16150_38,WB16150,28.62116667,-90.00463333,2.282,7.5,0.06,NA,2012,2.253,0.027355623,2.25,53,0.2,53.00781528,2.545,0.027262025,1.406749556,,,-0.84000156,-3.3400015,-3.3900015,-2.44000152,-1.87000153,-1.90000153,0.06999842,-0.12000157,-2.17000153,-2.18000153,-2.13000153,-1.46000154,-3.1600015,-1.14000155,-1.09000155,-4.48000147,-3.1500015,2.04999838,0.55999841,3.47999835,1.0899984,0.36999842,1.0499984,1.2499984,1.74999839,0.03999843,-2.43000152,-2.44000152,0.75999841,0.35999842,1.1199984,-0.60000156,2.15999838,1.71999839,626193.5484,709068.9655,618290.3226,567433.3333,400322.5806,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,568806.4516,568806.4516,571516.129,640900,947100,183.4714286,0.0011,-0.0276,0.0075,0.0545,0.0666,0.1163,0.1541,0.1795,0.1755,0.121,0.1388,0.0175,-0.0025,-0.0242,0.0274,0.0217,0.0447,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1005,2012,7.5,WBSL840_9,WBSL840,29.88771667,-87.29438333,,1,0.786666667,NA,2005,0.787,,2.10,56,0.2,21.12610979,0.164,,21.12610979,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,364.9,293.3870968,187.9032258,236.5333333,197.5483871,188.2666667,223.5806452,#N/A,#N/A,#N/A,#N/A,#N/A,241.7313364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1006,2012,7.5,WBSL840_9,WBSL840,29.88771667,-87.29438333,,2,0.346666667,1.0607091,2006,1.133,0.440677966,2.10,56,0.2,30.35952267,0.484,0.437061673,9.233412888,,,1.1399984,0.78999841,-0.53000156,0.53999841,2.15999838,0.07999842,0.31999842,1.3699984,0.44999842,-0.88000155,-0.62000156,-1.97000153,-1.42000154,0.78999841,-1.67000154,0.03999843,-2.86000151,1.2799984,-0.10000157,0.72999841,2.20999838,1.2199984,-0.11000157,1.72999839,0.57999841,0.06999842,-0.42000156,-1.58000154,-0.94000155,-1.30000154,-0.73000156,0.66999841,-0.12000157,0.41999842,305062.5,487000,451343.75,427266.6667,477843.75,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,754000,754000,562225.8065,635533.3333,628935.4839,288.4233487,-0.0827,-0.0599,-0.0809,-0.0466,-0.0027,0.0415,-0.0085,0.0345,0.0851,0.1018,0.0248,-0.0315,-0.0562,-0.1047,-0.058,0.0187,0.0727,-1.53499997,-5.9369998,-4,-0.203999996,-5.21299982,1.05999994,-5.48099995
1007,2012,7.5,WBSL840_9,WBSL840,29.88771667,-87.29438333,,3,0.31,1.099786,2007,1.443,0.273529412,2.10,56,0.2,38.61632458,0.990,0.271967448,8.256801909,,,-1.42000154,0.78999841,-1.67000154,0.03999843,-2.86000151,0.61999841,2.28999837,0.75999841,-2.10000153,-3.01000151,-0.62000156,-0.57000156,-1.42000154,0.49999841,-0.85000155,-1.02000155,0.58999841,-1.3000015,-0.7300016,0.6699984,-0.1200016,0.4199984,0.7199984,0.5499984,0.7899984,-0.2600016,-0.9400016,-1.6800015,0.7199984,-1.3300015,0.9099984,1.0799984,1.1399984,2.2199984,754000,579785.7143,562225.8065,635533.3333,628935.4839,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,480064.5161,480064.5161,886870.9677,1363266.667,1097096.774,328.4122888,-0.0562,-0.1047,-0.058,0.0187,0.0727,0.0612,0.0609,0.0844,0.1059,0.1197,0.0652,-0.0218,-0.0154,-0.0468,-0.055,-0.0122,0.0426,-3.56900001,-5.3130002,-6.046,0.407999992,-0.680999994,-4.079,-1.86600006
1008,2012,7.5,WBSL840_9,WBSL840,29.88771667,-87.29438333,,4,0.166666667,0.7034705,2008,1.610,0.115473441,2.10,56,0.2,43.05546539,1.370,0.114955032,4.439140811,,,-1.420001542,0.499998415,-0.850001555,-1.020001551,0.589998413,1.1599984,2.159998378,2.279998375,-3.3100015,-1.820001533,0.25999842,-0.030001573,1.459998393,0.009998426,-1.020001551,-0.020001573,-0.690001559,-1.33000154,0.90999841,1.0799984,1.1399984,2.21999838,1.48999839,1.0499984,0.07999842,-0.09000157,-1.86000153,-1.00000155,1.1599984,0.10999842,0.83999841,1.77999839,1.84999838,1.49999839,480064.5161,609965.5172,886870.9677,1363266.667,1097096.774,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,589354.8387,589354.8387,571645.1613,766666.6667,1040258.065,467.7794163,-0.0154,-0.0468,-0.055,-0.0122,0.0426,0.0974,0.1474,0.0353,0.215,0.1766,0.0992,-0.0118,-0.0795,-0.0695,0.0114,0.0096,0.0185,-7.10699987,-4.71000004,-1.67900002,-6.32800007,-10.6040001,-5.4829998,-3.75600004
1009,2012,7.5,WBSL840_9,WBSL840,29.88771667,-87.29438333,,5,0.183333333,0.955019,2009,1.793,0.113871636,2.10,56,0.2,47.93852029,1.886,0.113413125,4.883054893,,,1.459998393,0.009998426,-1.020001551,-0.020001573,-0.690001559,3.049998358,3.299998352,0.759998409,-1.240001546,0.019998426,-0.590001561,-0.950001553,1.1599984,0.789998408,1.839998385,-1.150001548,-0.64000156,0.1099984,0.8399984,1.7799984,1.8499984,1.4999984,0.2199984,1.6399984,0.3999984,1.1599984,0.3599984,-2.8600015,-1.0800015,-1.7100015,-2.6700015,-0.9400016,1.4399984,1.9199984,589354.8387,477714.2857,571645.1613,766666.6667,1040258.065,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,712419.3548,712419.3548,688967.7419,778366.6667,773258.0645,615.2190476,-0.0795,-0.0695,0.0114,0.0096,0.0185,0.0842,0.0671,0.1157,0.2127,0.1821,0.1793,0.02,-0.0541,-0.0305,-0.0452,-0.0398,0.0289,-8.4289999,-4.55700016,-2.88599992,-2.2420001,-4.4749999,-4.91699982,-9.93799973
1010,2012,7.5,WBSL840_9,WBSL840,29.88771667,-87.29438333,,6,0.163333333,1.1109911,2010,1.957,0.091078067,2.10,56,0.2,52.28887828,2.443,0.090748692,4.350357995,,,1.1599984,0.78999841,1.83999838,-1.15000155,-0.64000156,0.34999842,0.09999842,1.1599984,-1.81000153,0.66999841,-0.76000156,1.1799984,0.90999841,0.43999842,-0.12000157,-0.06000157,0.33999842,-1.71000154,-2.67000151,-0.94000155,1.43999839,1.91999838,1.67999839,0.89999841,0.81999841,0.11999842,-1.47000154,0.04999842,-1.77000153,-1.41000154,0.45999842,1.51999839,2.68999837,1.2099984,712419.3548,946964.2857,688967.7419,778366.6667,773258.0645,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,298677.4194,298677.4194,812612.9032,844533.3333,1399838.71,427.2047619,-0.0541,-0.0305,-0.0452,-0.0398,0.0289,0.0964,0.1168,0.1541,0.1993,0.1821,0.0738,-0.0443,-0.1297,-0.097,-0.0291,-0.0524,-0.0022,-6.08300018,-5.04500008,3.67499995,-9.81700039,-4.85699987,-3.52200007,-4.0710001
1011,2012,7.5,WBSL840_9,WBSL840,29.88771667,-87.29438333,,7,0.116666667,1.1430793,2011,2.073,0.059625213,2.10,56,0.2,55.39627685,2.902,0.059427524,3.107398568,,,0.90999841,0.43999842,-0.12000157,-0.06000157,0.33999842,1.2599984,1.40999839,1.89999838,-0.48000156,-1.76000153,-1.32000154,-1.34000154,1.40999839,-0.99000155,-1.13000155,0.21999842,0.07999842,-1.41000154,0.45999842,1.51999839,2.68999837,1.2099984,1.0599984,0.79999841,-0.49000156,-0.26000157,-2.61000152,-0.01000157,-0.44000156,1.48999839,-0.40000156,2.36999837,0.02999843,0.08999842,298677.4194,308178.5714,812612.9032,844533.3333,1399838.71,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,626193.5484,626193.5484,618290.3226,567433.3333,400322.5806,523.8666667,-0.1297,-0.097,-0.0291,-0.0524,-0.0022,0.0723,0.1216,0.0898,0.1156,0.0878,0.0948,0.076,-0.0167,-0.0224,-0.0116,0.0268,0.0851,-11.6829996,-3.5079999,-2.9059999,-4.01399994,-1.76400006,-9.03499985,-0.922999978
1012,2012,7.5,WBSL840_9,WBSL840,29.88771667,-87.29438333,3,7.5,0.023333333,NA,2012,2.097,0.011254019,2.10,56,0.2,56.01775656,3.000,0.011218799,0.621479714,,,1.409998395,-0.990001552,-1.130001549,0.219998421,0.079998424,-0.840001555,2.439998372,0.929998405,-0.64000156,0.109998424,-0.240001569,0.009998426,-0.740001557,0.209998421,1.089998402,-2.42000152,-0.600001561,1.48999839,-0.40000156,2.36999837,0.02999843,0.08999842,0.67999841,0.9799984,1.2699984,0.23999842,-1.77000153,-1.84000153,0.27999842,0.20999842,-0.15000157,-0.97000155,1.0699984,0.93999841,626193.5484,709068.9655,618290.3226,567433.3333,400322.5806,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,568806.4516,568806.4516,571516.129,640900,947100,183.4714286,-0.0167,-0.0224,-0.0116,0.0268,0.0851,0.147,0.1635,0.1913,0.2036,0.141,0.1601,0.06,0.0086,-0.0364,0.0246,0.0092,0.06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1013,2012,8.5,14_21,14,28.0729,-84.4396,,1,0.916666667,NA,2004,0.917,,2.38,64,0.2,24.79079557,0.264,,24.79079557,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,780.4,635.483871,319.3548387,337.7,341.6451613,527.1,892.9032258,#N/A,#N/A,#N/A,#N/A,#N/A,547.7981567,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
